434514,0.55
434513,1.529
399732,2.3739999999999997
399731,4.419
389940,5.715999999999999
399730,5.914
399729,6.6259999999999994
399728,6.7219999999999995
387498,6.885
386803,7.505
386804,7.474
399727,7.271
387154,7.859999999999999
399726,7.5969999999999995
377853,8.375
377852,9.123
377851,9.971
377850,10.49
386516,11.075
386515,11.369
388111,11.958
386514,11.821
387701,12.273
386513,12.405999999999999
386293,12.831999999999999
386512,12.828
385858,13.385
386292,13.184
386294,11.66
377849,11.079
377848,11.536000000000001
384984,12.188
384983,12.870000000000001
384508,13.296000000000001
384985,13.485000000000001
385494,13.286000000000001
377847,11.699000000000002
384982,12.186000000000002
377846,12.284000000000002
383510,13.001000000000003
383822,14.099000000000004
383509,13.590000000000003
382924,14.016000000000004
382704,14.179000000000004
377845,12.543000000000003
384836,13.514000000000003
377844,13.263000000000003
377843,13.720000000000004
383122,14.076000000000004
377842,14.209000000000005
381746,14.631000000000006
382923,15.699000000000005
381745,15.958000000000006
381300,16.415000000000006
381744,16.477000000000004
377841,14.472000000000005
382066,15.413000000000006
381433,16.033000000000005
382065,15.510000000000005
381602,15.999000000000006
381747,16.355000000000004
377840,15.486000000000004
376843,15.780000000000005
380810,16.426000000000005
380528,16.848000000000006
379800,18.084000000000007
376842,16.337000000000003
376841,17.089000000000002
379091,17.512
378022,18.325
378023,18.069
376840,18.592000000000002
376839,19.018
374024,19.96
376322,20.546
374023,20.68
374022,20.843
374376,21.595
374021,21.133
375931,22.012999999999998
374020,21.779
375442,22.298
374019,23.21
373186,23.636
374018,23.5
374017,23.597
373185,24.086000000000002
374016,24.762
373394,25.284
374015,25.571
373012,24.152
374809,21.137
376065,19.607
375699,20.742
375301,20.291999999999998
377677,19.985000000000003
377856,17.085000000000004
379501,17.924000000000003
379358,17.508000000000003
377855,18.000000000000004
378024,18.453000000000003
377854,18.263000000000005
377332,18.689000000000004
376979,19.143000000000004
377839,16.883000000000003
379090,17.897000000000002
377838,18.114000000000004
377837,19.256000000000004
377836,19.745000000000005
379796,20.198000000000004
379795,20.747000000000003
377155,21.399000000000004
379794,21.007000000000005
379357,21.790000000000006
379793,21.556000000000004
376061,23.028000000000006
379792,21.719000000000005
379356,22.439000000000004
379791,22.009000000000004
375930,22.892000000000003
375929,23.286
376319,23.872
375928,23.549000000000003
375927,23.712000000000003
374656,24.595000000000002
375298,24.587000000000003
375440,24.200000000000003
376060,24.774000000000004
379790,22.462000000000003
379789,23.530000000000005
376978,24.638000000000005
379788,24.049000000000003
379787,24.475
379797,24.869
379786,24.994
380133,25.419999999999998
380289,25.872999999999998
381100,26.848999999999997
379785,25.936
379784,26.389
380132,26.811999999999998
380809,27.400999999999996
380288,27.264999999999997
378923,27.070999999999998
378922,27.365
377835,27.889999999999997
378921,28.174
379626,27.589999999999996
379089,26.362
377331,24.991000000000003
377330,25.285000000000004
376977,26.094000000000005
376495,26.068000000000005
378021,26.126000000000005
380677,24.516000000000002
379627,23.023000000000003
379499,21.113000000000003
376064,20.071000000000005
376063,20.497000000000003
376321,21.439000000000004
376062,21.185000000000002
375441,21.674000000000003
375299,22.972
374808,22.1
375698,21.448000000000004
375300,22.100000000000005
375119,21.874000000000002
377156,20.687000000000005
376660,21.176000000000005
376320,21.439000000000004
379500,20.101000000000003
377676,19.876000000000005
377157,20.333000000000006
376838,20.884000000000004
379799,18.663000000000004
383508,14.976000000000003
386015,11.465
386171,10.365
388112,9.545
386802,9.19
386172,9.647
386517,9.546
399725,8.379999999999999
389765,8.837
399724,9.422999999999998
399723,10.267999999999999
390315,10.825
399722,10.556999999999999
399721,10.652999999999999
399720,11.008999999999999
399719,11.364999999999998
388479,11.953999999999999
399718,11.786999999999999
399717,11.979999999999999
399716,12.536999999999999
392003,14.04
392337,12.7
392336,14.270999999999999
392863,14.665
392862,14.76
392481,14.497
399715,13.671
399714,14.027
399713,14.449
386170,15.683
388477,16.303
386169,16.787
386168,17.958
386167,18.284
388644,18.872999999999998
389263,19.33
388476,20.229999999999997
386166,18.965999999999998
386165,19.967
388110,20.977999999999998
386164,20.581999999999997
385856,21.170999999999996
386163,21.034
387303,21.753999999999998
386162,21.293
382230,21.775
382229,22.419999999999998
382228,23.227999999999998
386511,24.075999999999997
382227,23.487
383820,25.444
382226,23.909
382225,24.072
382224,24.955
382908,26.549999999999997
382223,25.569999999999997
382222,26.552999999999997
381599,27.784
382231,28.273
381598,28.043
381298,28.983999999999998
381600,28.429
382221,26.715999999999998
380130,27.499
380129,27.63
380128,28.613
379625,29.198999999999998
379355,29.333
380808,28.409
380131,28.964
381739,27.005999999999997
382549,27.620999999999995
381738,27.687999999999995
381099,28.372999999999994
382059,28.496999999999996
383330,26.281999999999996
385158,25.006999999999998
384682,25.688999999999997
385157,25.912
386013,25.886999999999997
386014,25.206
386970,23.203
387151,22.558
384386,21.849999999999998
384385,21.980999999999998
384683,23.959999999999997
384384,22.505999999999997
383965,23.737
383821,24.189
383331,24.325999999999997
384383,22.799999999999997
382554,23.058999999999997
384506,23.480999999999998
382553,23.647999999999996
382701,24.204999999999995
382552,23.810999999999996
382551,24.430999999999997
382550,24.720999999999997
382060,24.856999999999996
383506,24.262999999999998
381742,23.813999999999997
381741,24.859999999999996
381907,25.957999999999995
381740,25.022999999999996
381299,25.607999999999997
381430,26.157999999999998
381101,25.611999999999995
382555,24.270999999999997
384833,22.887999999999998
385718,20.499
384980,20.081
384507,20.506999999999998
384834,20.437
387700,17.244
399712,14.612
390826,15.166
391472,15.786
392694,16.642
399711,15.709
389939,15.998
389264,17.494
389764,16.74
399710,16.035
393068,16.886
391647,17.308
393067,17.637
393066,17.900000000000002
393252,19.002000000000002
393065,18.294
393251,18.746000000000002
394181,19.145
